text,label
"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work  #hangry #day5",0
Michelle is one of the worst players in bb history #bb18 #bbfinale,0
I feel like I am drowning. #depression #anxiety #falure #worthless,3
And 9/10 the character is a woman. Because if a man is fat he's jovial. If a woman is fat she's useless and maybe evil amirite?,0
@user papercuts sting and stub ur toe last for like 10 secs,0
Honestly today I just felt like maybe track isn't for me #sad,3
@user turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,0
@user @user is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,0
@user Customer services got involved and eventually completely wash their hands of it.  #dreamornightmare,0
im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary,1
if anyone spoils any of my fucking shows I will haunt you in the afterlife so help me god,0
"@user Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.",0
Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it,3
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute,1
Kinda wished I watched mischievous kiss before playful kiss,1
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @user I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2",0
I don't fuck with people who don't smile back at me in corridors,0
im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,0
Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie,1
@user dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,0
@user @user in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year,1
"#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.",3
@user  how on earth can I send an email to you? Very annoyed customer!!!,0
@user there was a US diver named steele johnson. i'd like him barred from the olympics. #offended,0
.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,0
@user @user so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,0
Who's not going to hoco and wants to go to fright fest this Saturday??,1
@user You're a POS for rejoicing in someone's death.,0
I really want to go for fright night but I really don't 😁,1
"@user thanks for ios10 update, even the best app @user freezing and crashing on SE. #angry",0
but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),3
"They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these...",0
"@user - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",0
"it's so breezy out today, i can't go to back to school night with bare legs like i've had all day",3
@user somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,0
@user This show SUCKS! #lame #awful you even used the same names?? lol SO SO bad! #Failed #notworth2minutes. Off air SOON,0
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES,0
The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,3
If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities,3
Trying to book holiday flights on @user website is becoming a,0
Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it #restless,3
The people that call in to POV on KX4 make my night. #hilarious,1
don't provoke me after letting me down !,0
Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth #sad,3
The medicine is burning  me,3
"@user ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.",1
its so unfortunate that after all these years im still struggling with depression smh,3
"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",2
Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it,0
gloomy weather puts me in the best mood,1
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @user #BB18 sorry not sorry  #bbmichelle,1
"@user @user What can't you grasp? Besides yr cognitive dissonance, raging away. Each. Incident. Re: LEO-shooting = SEPARATE.",0
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,3
@user awe thanks morgs!!! love u lots girly ❤️😊❤️,1
One time I saw Rachel from glee tell someone their job was on a pole and I said that in 5th grade to a boy and he look confused,1
@user \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,1
When your rewatching glee and break down in tears all over again. 😭😢,3
Circle K is dead to me. I hate your new slushie machine. #irate #livid,0
@user I offered @user @user @user gold or silver but they said Nah... #bitcoin #snap,0
@user it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie,0
630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,2
@user correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us.,0
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,1
I just love it when people make plans for me without actually including me in this process #rage,0
I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭,3
Cheap pout my brodcast,0
I can't pull myself out of depression,3
🍂🎵☀\n#fall sounds great !\ndream #blues #rock by @user the top album  'One Love'  by hero @user :D,1
@user I believe that's what you call the fury of the righteous.,0
#DonKing lion of #black community speaks truth to power of @user insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',0
@user watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld,0
First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh,1
@user @user annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.,0
@user they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was,3
I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,0
Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,0
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18,2
One of my favorite classic cars is the Plymouth fiery.,1
Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,1
"@user : It's not Fox News, it's Fox Propaganda Network, they're so lost in their lies, that they can't tell the truth, if it hit them in face",0
My roommate: it's okay that we can't spell because we have autocorrect.  #firstworldprobs,1
"@user dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump",0
When you lose somebody close to your heart you lose yourself as well 💔,3
#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,2
